Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
SLC4A9,ENSG00000113073,0.159335088859629,0.111716131072141,0.118191005180982,0.0199171355956451,missense|LC,5140360174,5,140360174,
USP3,ENSG00000140455,0.159366632865309,0.28970506749214,0.0874783896257215,0.0205358869275347,missense|LC,15063504657,15,63504657,
GAB1,ENSG00000109458,0.159462309033141,0.410675045608942,0.0847057945867417,0.0192654422597829,missense|LC,4143337119,4,143337119,
FTL,ENSG00000087086,0.159548510036591,0.413820441578033,0.0905754815260732,0.0289944988542528,missense|LC,19048960749,19,48960749,
AACS,ENSG00000081760,0.159915057509216,0.413421579662647,0.0885211028433001,0.0108983346505947,missense|LC,12125065467,12,125065467,
WDR72,ENSG00000166415,0.159945900420231,0.848352109523159,0.0882189943856675,0.00268178949260706,missense|LC,15053517629,15,53517629,
ACOD1,ENSG00000102794,0.159957797663022,0.0975886720606687,0.278152735219192,0.0185753653011094,missense|LC,13076948494,13,76948494,
RASA2,ENSG00000155903,0.160004167852049,0.158594210761705,0.0965245001419421,0.0128209997907992,missense|LC,3141486960,3,141486960,
PIK3R3,ENSG00000117461,0.160058325913757,0.0916490722289693,0.73531106099813,-0.0249805539006793,missense|LC,1046035141,1,46035141,
IFNA7,ENSG00000214042,0.160105976575622,0.115795613251168,0.107592102665693,0.0172421333365424,missense|LC,9021201455,9,21201455,
THSD7A,ENSG00000005108,0.160146235438367,0.772278860402807,0.0883181632802941,0.0024119036410689,missense|LC,7011375742,7,11375742,
BACE1,ENSG00000186318,0.160161694871982,0.42428860802459,0.0915139359926915,0.0155484907550973,missense|LC,11117280209,11,117280209,
YARS2,ENSG00000139131,0.160192771453307,0.492174883859383,0.092463960635215,0.00998781672961266,missense|LC,12032742491,12,32742491,
TMPRSS15,ENSG00000154646,0.160328738353857,0.098205617268261,0.446920007480882,-0.0110385263387228,missense|LC,21018265906,21,18265906,
MR1,ENSG00000153029,0.16044013679209,0.10662948419585,0.120697199574662,0.0192750585348811,missense|LC,1181033941,1,181033941,
TBX10,ENSG00000167800,0.160472717030119,0.324401804642681,0.097475805317018,-0.0136496667321761,missense|LC,11067627879,11,67627879,
SNX6,ENSG00000129515,0.160498341899782,0.268598002353628,0.0906260433283606,0.0335409144487439,missense|LC,14034563048,14,34563048,
SDE2,ENSG00000143751,0.160622615254622,0.34718972639216,0.0990007073756711,-0.00931592074075445,missense|LC,1225985256,1,225985256,
OXSM,ENSG00000151093,0.160625616175491,0.647690790359941,0.0948845412037665,-0.00597452128781394,missense|LC,3025789774,3,25789774,
PEAR1,ENSG00000187800,0.160688978103886,0.0894195150124213,1,-0.0165713227907291,missense|LC,1156903913,1,156903913,
CDNF,ENSG00000185267,0.160769238476318,0.158522668319326,0.0947567640319108,0.0383850501525472,missense|LC,10014819908,10,14819908,
MAP1LC3B2,ENSG00000258102,0.1608175601609,0.409982725500147,0.0916642064801315,0.0215627126428655,missense|LC,12116575843,12,116575843,
OR5AS1,ENSG00000181785,0.160836536826544,0.0965159230308229,0.161048752974632,0.0287303394946079,missense|LC,11056030362,11,56030362,
RBM44,ENSG00000177483,0.160836889555321,0.94062297293104,0.0883767303872637,-0.000722491838323551,missense|LC,2237813585,2,237813585,
CD200R1L,ENSG00000206531,0.160842608160291,0.0905319788420008,0.996805858948863,-0.0396108508949201,missense|LC,3112819667,3,112819667,
SETBP1,ENSG00000152217,0.160874111115549,0.087390684564556,0.996537353232453,-0.0197907678598435,missense|LC,18044701245,18,44701245,
SRR,ENSG00000167720,0.160910574393719,0.350588925027274,0.0893048899889748,0.0224258351542271,missense|LC,17002298956,17,2298956,
FAM169A,ENSG00000198780,0.161023872922923,0.85873828713458,0.0871068420584811,0.00354547062461378,missense|LC,5074773811,5,74773811,
DCTD,ENSG00000129187,0.161087291337594,0.102604473973223,0.126938451780771,0.031082945423305,missense|LC,4182891367,4,182891367,
PIWIL4,ENSG00000134627,0.161130804773703,0.718345441550092,0.0940329300427009,0.00246998953569347,missense|LC,11094567431,11,94567431,
MOCS2,ENSG00000164172,0.161165111304027,0.0997818813398073,0.532719395890715,-0.0197378656693393,missense|LC,5053098549,5,53098549,
CYB5A,ENSG00000166347,0.161183500503028,0.581027865724327,0.0899011401321487,0.0271101379399786,missense|LC,18074253552,18,74253552,
NKPD1,ENSG00000179846,0.161241959285545,0.091126934662216,0.202531117881018,0.0151037895859684,missense|LC,19045144789,19,45144789,
MKX,ENSG00000150051,0.161292791561115,0.764583804964324,0.0931747871662483,-0.00614246620836955,missense|LC,10027675152,10,27675152,
APOE,ENSG00000130203,0.161305265550286,0.261716548840728,0.0913487634705319,0.0162306550737241,missense|LC,19044900796,19,44900796,
EFCAB5,ENSG00000176927,0.161553196187088,0.0933979660336904,0.208228293057546,0.0342076096048703,missense|LC,17029941725,17,29941725,
ENAH,ENSG00000154380,0.161565620208083,0.767071042838029,0.106091519780877,0.00265576219650306,missense|LC,1225497696,1,225497696,
RPS3A,ENSG00000145425,0.16158884155415,0.386550601903031,0.0965235209646804,0.0313922015743016,missense|LC,4151099582,4,151099582,
ANXA8,ENSG00000265190,0.161628553055784,0.466873789692922,0.101118229784545,0.0155007240521521,missense|LC,10047468692,10,47468692,
RHPN2,ENSG00000131941,0.161724283333389,0.0972493609947194,0.154186659052729,0.0364250896624548,missense|LC,19032973592,19,32973592,
AGBL4,ENSG00000186094,0.16173903159236,0.587908212654328,0.0938442446259372,-0.00946567554080696,missense|LC,1048534044,1,48534044,
ALDH3A2,ENSG00000072210,0.16174107125765,0.116865681361193,0.11381832362779,-0.0157018880497628,missense|LC,17019648853,17,19648853,
SKAP1,ENSG00000141293,0.161765369904454,0.0895884274674161,1,-0.0403629026580597,missense|LC,17048137213,17,48137213,
LRRC37A,ENSG00000176681,0.161765922367407,0.108313717235626,0.209452250507307,-0.0408693754392292,missense|LC,17046297355,17,46297355,
KCNB2,ENSG00000182674,0.161770659344667,0.21460877527653,0.0898949527304035,0.0211436998774181,missense|LC,8072567690,8,72567690,
IQGAP1,ENSG00000140575,0.161792870496419,0.0894473842455981,0.539553017856641,-0.0138623814992248,missense|LC,15090388244,15,90388244,
PTPRN2,ENSG00000155093,0.161803895153459,0.492070529084848,0.089662136648656,0.0108963677239591,missense|LC,7157540660,7,157540660,
GEM,ENSG00000164949,0.16182707045064,0.366467879742551,0.0898213641934063,0.0215465659959969,missense|LC,8094250257,8,94250257,
AOX1,ENSG00000138356,0.161910803939356,0.0899887346191004,0.370461389484204,0.017894150870467,missense|LC,2200583381,2,200583381,
CLTCL1,ENSG00000070371,0.161952871253505,0.494880805537561,0.107580760291661,0.00226969653309911,missense|LC,22019176084,22,19176084,
SPARCL1,ENSG00000152583,0.161965475023371,0.643212016140032,0.0893813227506052,0.00759143507172654,missense|LC,4087473730,4,87473730,
ERICH1,ENSG00000104714,0.162032423033755,0.226446895752572,0.0905528269857574,0.0149706935041481,missense|LC,8000664160,8,664160,
ERGIC2,ENSG00000087502,0.162066074776749,0.712017823702122,0.0934227942995972,0.00957626458915647,missense|LC,12029332485,12,29332485,
NT5C1B,ENSG00000185013,0.162159413769553,0.153071640338139,0.0959324651871591,0.015492909599629,missense|LC,2018560075,2,18560075,
ACTN2,ENSG00000077522,0.162188308264552,0.0902909730982897,0.629590411515344,-0.0246701603013803,missense|LC,1236686544,1,236686544,
BBS2,ENSG00000125124,0.162249740749073,0.343489814880513,0.0885207759863911,0.0150830497621183,missense|LC,16056484695,16,56484695,
OR10C1,ENSG00000206474,0.162384386309691,0.106231787326961,0.602904276869395,-0.00488608937728629,missense|LC,6029439966,6,29439966,
SCG5,ENSG00000166922,0.162411009854511,0.406133749573767,0.0893124983270697,0.029575555541634,missense|LC,15032636687,15,32636687,
SF3B4,ENSG00000143368,0.162465945074517,0.456042417912481,0.0895145309498591,0.0258659049211995,missense|LC,1149923480,1,149923480,
ZNF571,ENSG00000180479,0.162582009645087,0.896343500303142,0.0935876375150522,-0.00120410947082108,missense|LC,19037564505,19,37564505,
VAMP1,ENSG00000139190,0.162703164915716,0.434755961296009,0.0935770764303688,0.0432863428119876,missense|LC,12006458861,12,6458861,
PLEKHM1,ENSG00000225190,0.162737250836695,0.0893161281004708,0.284470071395899,0.0198669069416556,missense|LC,17045437818,17,45437818,
TSPY1,ENSG00000258992,0.162784690478662,0.156787677325075,0.138489394541637,0.0396789075418798,missense|LC,24009467257,Y,9467257,
SSB,ENSG00000138385,0.162851150649333,0.262709776962606,0.101246389458548,-0.015824223580516,missense|LC,2169800908,2,169800908,
ZNF296,ENSG00000170684,0.1629288173888,0.0919784968269943,0.209693964919606,-0.0242860393923024,missense|LC,19045067231,19,45067231,
ISM1,ENSG00000101230,0.163060590123081,0.641017937294259,0.0900019019417689,0.00891298502182696,missense|LC,20013221676,20,13221676,
PDS5B,ENSG00000083642,0.163066332073653,0.0988598998695538,0.178719768435143,0.0253151870953415,missense|LC,13032648798,13,32648798,
REP15,ENSG00000174236,0.163089440953446,0.490787218874605,0.0896009232120034,0.023172052678919,missense|LC,12027691692,12,27691692,
IRAK4,ENSG00000198001,0.163129760554678,0.0955274183904662,0.193415084495293,0.0325861782257108,missense|LC,12043754306,12,43754306,
PDCD11,ENSG00000148843,0.16313328454392,0.0879459988518836,0.742544022036054,0.00879942246681363,missense|LC,10103392121,10,103392121,
SLC12A3,ENSG00000070915,0.163188127242209,0.104781354861571,0.15813558514601,0.0124542057514159,missense|LC,16056865138,16,56865138,
RNF225,ENSG00000269855,0.163207828407072,0.137058086253609,0.10162715804523,0.0170180529553645,missense|LC,19058392902,19,58392902,
ABITRAM,ENSG00000119328,0.163227629050886,0.100974177297438,0.204479220831565,-0.0277755584066539,missense|LC,9108929694,9,108929694,
DQX1,ENSG00000144045,0.163331144942553,0.0907577321349293,0.800890289290071,-0.026183692982982,missense|LC,2074514111,2,74514111,
QPCT,ENSG00000115828,0.163403196788602,0.716361111267103,0.0948867808267791,0.00391280327587756,missense|LC,2037344592,2,37344592,
ZNF267,ENSG00000185947,0.1634419082562,0.0953883426814042,0.183647071302321,0.0204006074755258,missense|LC,16031873850,16,31873850,
CDK2AP1,ENSG00000111328,0.163563553556669,0.105975370955635,0.130617307518496,0.0577127058382414,missense|LC,12123256765,12,123256765,
HOXA10,ENSG00000253293,0.163693142708083,0.092443670055806,0.386205661121232,0.0186843994679094,missense|LC,7027171825,7,27171825,
KLHL21,ENSG00000162413,0.163889432487776,0.0903310350478025,1,-0.0260724106314306,missense|LC,1006585844,1,6585844,
BOD1,ENSG00000145919,0.163966347314867,0.153374458147376,0.112081945149323,-0.0264233215376564,missense|LC,5173608201,5,173608201,
PGAM1,ENSG00000171314,0.163976182125008,0.0914019716637802,0.999999972401522,-0.0392739773246625,missense|LC,10097426178,10,97426178,
SYTL1,ENSG00000142765,0.16399558342003,0.408963420007954,0.0891781235725215,0.0131738422929416,missense|LC,1027345279,1,27345279,
FCGR1B,ENSG00000198019,0.164133350432319,0.297666816947838,0.0967637081098085,-0.0112193956683206,missense|LC,1121087224,1,121087224,
AK5,ENSG00000154027,0.16413854080171,0.228531783201684,0.0893123258934735,0.0268970712932742,missense|LC,1077282228,1,77282228,
ZNF585B,ENSG00000245680,0.164159219134075,0.129689959520693,0.106707003993879,0.0131472294425818,missense|LC,19037185102,19,37185102,
PARP16,ENSG00000138617,0.16419970887581,0.14633725839706,0.0986201622450446,0.0228294098724403,missense|LC,15065259320,15,65259320,
PPIL2,ENSG00000100023,0.164219729192853,0.568366250038325,0.10220932880595,0.00643270585422289,missense|LC,22021665984,22,21665984,
RRP15,ENSG00000067533,0.164245422253175,0.0916283916807374,1,-0.0388828658238284,missense|LC,1218285201,1,218285201,
ZBED2,ENSG00000177494,0.164312044421188,0.105421390591781,0.265775806497977,0.0214669883734743,missense|LC,3111593425,3,111593425,
CMTM4,ENSG00000183723,0.164390217897858,0.1034673879746,0.450343590419689,0.0200586434264357,missense|LC,16066617205,16,66617205,
USP39,ENSG00000168883,0.16439889999963,0.0925444689098512,0.909050577703919,-0.0275555184928153,missense|LC,2085611189,2,85611189,
OR51I2,ENSG00000187918,0.164415518175711,0.350710136887558,0.103946474732061,0.0110867068480429,missense|LC,11005453434,11,5453434,
ADAD1,ENSG00000164113,0.164569557985878,0.0963132243376761,0.368561864435612,-0.0216637825331357,missense|LC,4122379974,4,122379974,
TMEM132D,ENSG00000151952,0.16467201130559,0.395433623126971,0.093305388133666,0.00607726168320835,missense|LC,12129073808,12,129073808,
B4GALNT3,ENSG00000139044,0.164883023875304,0.110076318874691,0.229509939996911,-0.00851907467498311,missense|LC,12000460266,12,460266,
PCDHB8,ENSG00000120322,0.164922062566906,0.276011018340687,0.0994712299310661,-0.00761927212354096,missense|LC,5141172793,5,141172793,
COQ4,ENSG00000167113,0.16494218861522,0.432946131500862,0.101835283603373,0.00781426582534649,missense|LC,9128321469,9,128321469,
TBL1X,ENSG00000101849,0.164991671814112,0.0925415956656717,0.999999846671643,-0.0357506354048081,missense|LC,23009653535,X,9653535,
EPHA3,ENSG00000044524,0.165013777304049,0.527670503180622,0.0912181512084269,0.0079412142064896,missense|LC,3089107688,3,89107688,
CCN4,ENSG00000104415,0.165079726020715,0.0937368469101022,0.224926904661583,0.0203990747406234,missense|LC,8133191057,8,133191057,
TNFRSF1B,ENSG00000028137,0.165155081018036,0.168411215056553,0.0959677079077594,0.0258708954364077,missense|LC,1012167017,1,12167017,
C5orf38,ENSG00000186493,0.165218644972177,0.272897566774689,0.0961424566727705,0.0244135309790933,missense|LC,5002747510,5,2747510,
C8orf58,ENSG00000241852,0.165242228752206,0.10177737016219,0.378386294446544,-0.0154648002370161,missense|LC,8022594586,8,22594586,
REPS2,ENSG00000169891,0.165254567276293,0.123363948102089,0.109021597598105,0.0203958118869333,missense|LC,23016946727,X,16946727,
ZNF275,ENSG00000063587,0.165305329238464,0.134059284818294,0.104338241582588,0.0181911207995203,missense|LC,23153336611,X,153336611,
ENOSF1,ENSG00000132199,0.165407796927427,0.09385164321645,0.515301019382418,-0.0225736797089026,missense|LC,18000669015,18,669015,
MIER2,ENSG00000105556,0.165437338585016,0.493096301459672,0.0932248088719181,0.00675394769568843,missense|LC,19000306580,19,306580,
SNRNP48,ENSG00000168566,0.165451132834836,0.637618879441303,0.0937226388537434,0.00736031823342177,missense|LC,6007585199,6,7585199,
KIR3DL3,ENSG00000242019,0.165458717646319,0.0909449105300084,0.316179402416396,0.0198091053245887,missense|LC,19054724352,19,54724352,
BAZ2B,ENSG00000123636,0.165509547504973,0.592864574476385,0.092451934529305,0.00408665335137144,missense|LC,2159320180,2,159320180,
BPIFB4,ENSG00000186191,0.165563928322014,0.0989597177712527,0.155308494916959,-0.0205816482643146,missense|LC,20033081368,20,33081368,
TMED8,ENSG00000100580,0.165674331032502,0.0943106754322215,0.214183269015186,0.0309082803401594,missense|LC,14077330271,14,77330271,
ABCC2,ENSG00000023839,0.165713694300649,0.452833633602783,0.0925528806890753,-0.00451845082223634,missense|LC,10099782768,10,99782768,
LPIN3,ENSG00000132793,0.165739155562603,0.0928553155521763,0.240330833523463,0.0136506434931102,missense|LC,20041345715,20,41345715,
PCDHGA4,ENSG00000262576,0.16580625271466,0.739821884942236,0.0955477647111086,0.00297711438911427,missense|LC,5141350174,5,141350174,
MFAP1,ENSG00000140259,0.165832317083874,0.107974620629176,0.328616478951469,-0.0324828233601375,missense|LC,15043799496,15,43799496,
ITGBL1,ENSG00000198542,0.165853824927535,0.0949969537796036,0.25427787604142,-0.0226457370626313,missense|LC,13101452778,13,101452778,
CXCL16,ENSG00000161921,0.165875898693312,0.267039766515999,0.105845750362579,-0.0133027330918918,missense|LC,17004731413,17,4731413,
PRAMEF4,ENSG00000243073,0.165902206463101,0.0921321917930831,0.488960124932953,0.0108776264356137,missense|LC,1012879520,1,12879520,
CAMTA2,ENSG00000108509,0.16595050116572,0.091072675660396,0.874766333985098,-0.0175185251271298,missense|LC,17004966510,17,4966510,
SPAST,ENSG00000021574,0.165951398905257,0.0941512069862036,0.956892521282187,-0.0248469234216564,missense|LC,2032063708,2,32063708,
ASAH2B,ENSG00000204147,0.165981219745663,0.542167514016873,0.110744616846766,0.0212996271270024,missense|LC,10050742842,10,50742842,
NUCB1,ENSG00000104805,0.166135119656226,0.0940352868877461,0.421450195536049,-0.0213447268301625,missense|LC,19048895312,19,48895312,
SLC37A2,ENSG00000134955,0.166199930397486,0.629809686560586,0.0893400383565952,0.00831878993333237,missense|LC,11125063334,11,125063334,
RNASE6,ENSG00000169413,0.166248538319297,0.0994910602904,0.547218403607073,-0.040659539675815,missense|LC,14020781643,14,20781643,
OR4D2,ENSG00000255713,0.166289260956247,0.68015778500381,0.0906550263761472,0.00775304816466135,missense|LC,17058169605,17,58169605,
MAGEA8,ENSG00000156009,0.166291868900953,0.0958291171711213,0.434193532115036,0.0222645095436725,missense|LC,23149884237,X,149884237,
SYNDIG1,ENSG00000101463,0.166373687722037,0.0942384319320593,0.999933044627174,-0.0402947998029955,missense|LC,20024542973,20,24542973,
GRP,ENSG00000134443,0.166774860718139,0.388528722966943,0.0929396165954172,0.0311125153335355,missense|LC,18059220185,18,59220185,
SPACA3,ENSG00000141316,0.167030498555506,0.11134350658625,0.132293094658047,0.0245305166272497,missense|LC,17032991834,17,32991834,
AGXT2,ENSG00000113492,0.167087899937741,0.292157354307227,0.102298873002948,0.0679589279082325,missense|LC,5034998670,5,34998670,
